candidate_id,uri,post_created_at,post_text_raw,post_text_clean,candidate_phrase_raw,candidate_phrase_clean,candidate_phrase_alnum,candidate_source_type,candidate_rank_in_post,trend_id,trend_date,trend_name_raw,trend_name_clean,trend_key_no_hash,trend_counts,trend_num_hours,match_stage,match_method,match_score,lexical_score,semantic_token_cosine,semantic_char_trigram_jaccard,stage_rank,temporal_pool_mode,is_matched,is_ambiguous,ambiguity_count
163,at://did:plc:22l2z4p4qhhyobx22dfcvijs/app.bsky.feed.post/3mijsvzzep22e,2026-04-02T18:17:52.611Z,"These Gals are Chatting!!

with: Babe The Dragon, and Dragon from Shrek!!

#dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness",these gals are chatting with babe the dragon and dragon from shrek #dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness,#shrek,#shrek,shrek,hashtag,3,96082.0,2025-02-28,Shrek,shrek,shrek,646917.0,8.0,exact,normalized_equality,1.0,1.0,,,1,global_fallback_no_date_overlap,True,True,4
163,at://did:plc:22l2z4p4qhhyobx22dfcvijs/app.bsky.feed.post/3mijsvzzep22e,2026-04-02T18:17:52.611Z,"These Gals are Chatting!!

with: Babe The Dragon, and Dragon from Shrek!!

#dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness",these gals are chatting with babe the dragon and dragon from shrek #dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness,#shrek,#shrek,shrek,hashtag,3,95946.0,2025-02-27,Shrek,shrek,shrek,445486.0,8.0,exact,normalized_equality,1.0,1.0,,,2,global_fallback_no_date_overlap,True,True,4
163,at://did:plc:22l2z4p4qhhyobx22dfcvijs/app.bsky.feed.post/3mijsvzzep22e,2026-04-02T18:17:52.611Z,"These Gals are Chatting!!

with: Babe The Dragon, and Dragon from Shrek!!

#dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness",these gals are chatting with babe the dragon and dragon from shrek #dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness,#shrek,#shrek,shrek,hashtag,3,15663.0,2024-07-10,Shrek,shrek,shrek,212174.0,2.0,exact,normalized_equality,1.0,1.0,,,3,global_fallback_no_date_overlap,True,True,4
163,at://did:plc:22l2z4p4qhhyobx22dfcvijs/app.bsky.feed.post/3mijsvzzep22e,2026-04-02T18:17:52.611Z,"These Gals are Chatting!!

with: Babe The Dragon, and Dragon from Shrek!!

#dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness",these gals are chatting with babe the dragon and dragon from shrek #dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness,#shrek,#shrek,shrek,hashtag,3,27406.0,2024-03-20,Shrek,shrek,shrek,22178.0,6.0,exact,normalized_equality,1.0,1.0,,,4,global_fallback_no_date_overlap,True,True,4
164,at://did:plc:22l2z4p4qhhyobx22dfcvijs/app.bsky.feed.post/3mijsvzzep22e,2026-04-02T18:17:52.611Z,"These Gals are Chatting!!

with: Babe The Dragon, and Dragon from Shrek!!

#dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness",these gals are chatting with babe the dragon and dragon from shrek #dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness,#artwork,#artwork,artwork,hashtag,4,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
165,at://did:plc:22l2z4p4qhhyobx22dfcvijs/app.bsky.feed.post/3mijsvzzep22e,2026-04-02T18:17:52.611Z,"These Gals are Chatting!!

with: Babe The Dragon, and Dragon from Shrek!!

#dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness",these gals are chatting with babe the dragon and dragon from shrek #dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness,#babe,#babe,babe,hashtag,5,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
166,at://did:plc:22l2z4p4qhhyobx22dfcvijs/app.bsky.feed.post/3mijsvzzep22e,2026-04-02T18:17:52.611Z,"These Gals are Chatting!!

with: Babe The Dragon, and Dragon from Shrek!!

#dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness",these gals are chatting with babe the dragon and dragon from shrek #dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness,#luckbabe,#luckbabe,luckbabe,hashtag,6,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
167,at://did:plc:22l2z4p4qhhyobx22dfcvijs/app.bsky.feed.post/3mijsvzzep22e,2026-04-02T18:17:52.611Z,"These Gals are Chatting!!

with: Babe The Dragon, and Dragon from Shrek!!

#dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness",these gals are chatting with babe the dragon and dragon from shrek #dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness,#shrekdragon,#shrekdragon,shrekdragon,hashtag,7,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
168,at://did:plc:22l2z4p4qhhyobx22dfcvijs/app.bsky.feed.post/3mijsvzzep22e,2026-04-02T18:17:52.611Z,"These Gals are Chatting!!

with: Babe The Dragon, and Dragon from Shrek!!

#dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness",these gals are chatting with babe the dragon and dragon from shrek #dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness,#dragoness,#dragoness,dragoness,hashtag,8,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
169,at://did:plc:22l2z4p4qhhyobx22dfcvijs/app.bsky.feed.post/3mijsvzzep22e,2026-04-02T18:17:52.611Z,"These Gals are Chatting!!

with: Babe The Dragon, and Dragon from Shrek!!

#dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness",these gals are chatting with babe the dragon and dragon from shrek #dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness,these gals are chatting,these gals are chatting,these gals are chatting,ngram_4,9,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
170,at://did:plc:22l2z4p4qhhyobx22dfcvijs/app.bsky.feed.post/3mijsvzzep22e,2026-04-02T18:17:52.611Z,"These Gals are Chatting!!

with: Babe The Dragon, and Dragon from Shrek!!

#dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness",these gals are chatting with babe the dragon and dragon from shrek #dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness,dragon from shrek dragon,dragon from shrek dragon,dragon from shrek dragon,ngram_4,10,5710.0,2025-06-06,Dragon,dragon,dragon,136659.0,1.0,semantic,token_cosine_char_trigram,0.6382142733160749,0.4,0.8164965809277261,0.2222222222222222,1,global_fallback_no_date_overlap,True,True,4
170,at://did:plc:22l2z4p4qhhyobx22dfcvijs/app.bsky.feed.post/3mijsvzzep22e,2026-04-02T18:17:52.611Z,"These Gals are Chatting!!

with: Babe The Dragon, and Dragon from Shrek!!

#dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness",these gals are chatting with babe the dragon and dragon from shrek #dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness,dragon from shrek dragon,dragon from shrek dragon,dragon from shrek dragon,ngram_4,10,5567.0,2025-06-05,Dragon,dragon,dragon,131674.0,2.0,semantic,token_cosine_char_trigram,0.6382142733160749,0.4,0.8164965809277261,0.2222222222222222,2,global_fallback_no_date_overlap,True,True,4
170,at://did:plc:22l2z4p4qhhyobx22dfcvijs/app.bsky.feed.post/3mijsvzzep22e,2026-04-02T18:17:52.611Z,"These Gals are Chatting!!

with: Babe The Dragon, and Dragon from Shrek!!

#dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness",these gals are chatting with babe the dragon and dragon from shrek #dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness,dragon from shrek dragon,dragon from shrek dragon,dragon from shrek dragon,ngram_4,10,77584.0,2025-10-24,Dragon,dragon,dragon,91614.0,1.0,semantic,token_cosine_char_trigram,0.6382142733160749,0.4,0.8164965809277261,0.2222222222222222,3,global_fallback_no_date_overlap,True,True,4
170,at://did:plc:22l2z4p4qhhyobx22dfcvijs/app.bsky.feed.post/3mijsvzzep22e,2026-04-02T18:17:52.611Z,"These Gals are Chatting!!

with: Babe The Dragon, and Dragon from Shrek!!

#dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness",these gals are chatting with babe the dragon and dragon from shrek #dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness,dragon from shrek dragon,dragon from shrek dragon,dragon from shrek dragon,ngram_4,10,24705.0,2025-10-23,Dragon,dragon,dragon,90655.0,3.0,semantic,token_cosine_char_trigram,0.6382142733160749,0.4,0.8164965809277261,0.2222222222222222,4,global_fallback_no_date_overlap,True,True,4
171,at://did:plc:22l2z4p4qhhyobx22dfcvijs/app.bsky.feed.post/3mijsvzzep22e,2026-04-02T18:17:52.611Z,"These Gals are Chatting!!

with: Babe The Dragon, and Dragon from Shrek!!

#dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness",these gals are chatting with babe the dragon and dragon from shrek #dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness,shrek dragon luck shrek,shrek dragon luck shrek,shrek dragon luck shrek,ngram_4,11,96082.0,2025-02-28,Shrek,shrek,shrek,646917.0,8.0,semantic,token_cosine_char_trigram,0.6215476066494083,0.35714285714285715,0.8164965809277261,0.16666666666666666,1,global_fallback_no_date_overlap,True,True,4
171,at://did:plc:22l2z4p4qhhyobx22dfcvijs/app.bsky.feed.post/3mijsvzzep22e,2026-04-02T18:17:52.611Z,"These Gals are Chatting!!

with: Babe The Dragon, and Dragon from Shrek!!

#dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness",these gals are chatting with babe the dragon and dragon from shrek #dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness,shrek dragon luck shrek,shrek dragon luck shrek,shrek dragon luck shrek,ngram_4,11,95946.0,2025-02-27,Shrek,shrek,shrek,445486.0,8.0,semantic,token_cosine_char_trigram,0.6215476066494083,0.35714285714285715,0.8164965809277261,0.16666666666666666,2,global_fallback_no_date_overlap,True,True,4
171,at://did:plc:22l2z4p4qhhyobx22dfcvijs/app.bsky.feed.post/3mijsvzzep22e,2026-04-02T18:17:52.611Z,"These Gals are Chatting!!

with: Babe The Dragon, and Dragon from Shrek!!

#dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness",these gals are chatting with babe the dragon and dragon from shrek #dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness,shrek dragon luck shrek,shrek dragon luck shrek,shrek dragon luck shrek,ngram_4,11,15663.0,2024-07-10,Shrek,shrek,shrek,212174.0,2.0,semantic,token_cosine_char_trigram,0.6215476066494083,0.35714285714285715,0.8164965809277261,0.16666666666666666,3,global_fallback_no_date_overlap,True,True,4
171,at://did:plc:22l2z4p4qhhyobx22dfcvijs/app.bsky.feed.post/3mijsvzzep22e,2026-04-02T18:17:52.611Z,"These Gals are Chatting!!

with: Babe The Dragon, and Dragon from Shrek!!

#dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness",these gals are chatting with babe the dragon and dragon from shrek #dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness,shrek dragon luck shrek,shrek dragon luck shrek,shrek dragon luck shrek,ngram_4,11,27406.0,2024-03-20,Shrek,shrek,shrek,22178.0,6.0,semantic,token_cosine_char_trigram,0.6215476066494083,0.35714285714285715,0.8164965809277261,0.16666666666666666,4,global_fallback_no_date_overlap,True,True,4
172,at://did:plc:22l2z4p4qhhyobx22dfcvijs/app.bsky.feed.post/3mijsvzzep22e,2026-04-02T18:17:52.611Z,"These Gals are Chatting!!

with: Babe The Dragon, and Dragon from Shrek!!

#dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness",these gals are chatting with babe the dragon and dragon from shrek #dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness,dragon luck shrek artwork,dragon luck shrek artwork,dragon luck shrek artwork,ngram_4,12,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
173,at://did:plc:22l2z4p4qhhyobx22dfcvijs/app.bsky.feed.post/3mijsvzzep22e,2026-04-02T18:17:52.611Z,"These Gals are Chatting!!

with: Babe The Dragon, and Dragon from Shrek!!

#dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness",these gals are chatting with babe the dragon and dragon from shrek #dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness,luck shrek artwork babe,luck shrek artwork babe,luck shrek artwork babe,ngram_4,13,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
174,at://did:plc:22l2z4p4qhhyobx22dfcvijs/app.bsky.feed.post/3mijsvzzep22e,2026-04-02T18:17:52.611Z,"These Gals are Chatting!!

with: Babe The Dragon, and Dragon from Shrek!!

#dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness",these gals are chatting with babe the dragon and dragon from shrek #dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness,shrek artwork babe luckbabe,shrek artwork babe luckbabe,shrek artwork babe luckbabe,ngram_4,14,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
175,at://did:plc:22l2z4p4qhhyobx22dfcvijs/app.bsky.feed.post/3mijsvzzep22e,2026-04-02T18:17:52.611Z,"These Gals are Chatting!!

with: Babe The Dragon, and Dragon from Shrek!!

#dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness",these gals are chatting with babe the dragon and dragon from shrek #dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness,artwork babe luckbabe shrekdragon,artwork babe luckbabe shrekdragon,artwork babe luckbabe shrekdragon,ngram_4,15,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
176,at://did:plc:22l2z4p4qhhyobx22dfcvijs/app.bsky.feed.post/3mijsvzzep22e,2026-04-02T18:17:52.611Z,"These Gals are Chatting!!

with: Babe The Dragon, and Dragon from Shrek!!

#dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness",these gals are chatting with babe the dragon and dragon from shrek #dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness,babe luckbabe shrekdragon dragoness,babe luckbabe shrekdragon dragoness,babe luckbabe shrekdragon dragoness,ngram_4,16,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
177,at://did:plc:22l2z4p4qhhyobx22dfcvijs/app.bsky.feed.post/3mijsvzzep22e,2026-04-02T18:17:52.611Z,"These Gals are Chatting!!

with: Babe The Dragon, and Dragon from Shrek!!

#dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness",these gals are chatting with babe the dragon and dragon from shrek #dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness,gals are chatting,gals are chatting,gals are chatting,ngram_3,17,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
178,at://did:plc:22l2z4p4qhhyobx22dfcvijs/app.bsky.feed.post/3mijsvzzep22e,2026-04-02T18:17:52.611Z,"These Gals are Chatting!!

with: Babe The Dragon, and Dragon from Shrek!!

#dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness",these gals are chatting with babe the dragon and dragon from shrek #dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness,chatting with babe,chatting with babe,chatting with babe,ngram_3,18,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
179,at://did:plc:22l2z4p4qhhyobx22dfcvijs/app.bsky.feed.post/3mijsvzzep22e,2026-04-02T18:17:52.611Z,"These Gals are Chatting!!

with: Babe The Dragon, and Dragon from Shrek!!

#dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness",these gals are chatting with babe the dragon and dragon from shrek #dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness,babe the dragon,babe the dragon,babe the dragon,ngram_3,19,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
180,at://did:plc:22l2z4p4qhhyobx22dfcvijs/app.bsky.feed.post/3mijsvzzep22e,2026-04-02T18:17:52.611Z,"These Gals are Chatting!!

with: Babe The Dragon, and Dragon from Shrek!!

#dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness",these gals are chatting with babe the dragon and dragon from shrek #dragon #luck #shrek #artwork #babe #luckbabe #shrekdragon #dragoness,dragon and dragon,dragon and dragon,dragon and dragon,ngram_3,20,5710.0,2025-06-06,Dragon,dragon,dragon,136659.0,1.0,semantic,token_cosine_char_trigram,0.7351899427908501,0.5217391304347826,0.8944271909999159,0.36363636363636365,1,global_fallback_no_date_overlap,True,True,4
